Sex,X,L,M,S,P3,P5,P10,P25,P50,P75,P85,P90,P95,P97
2,162,0.200000,47.911629,0.135000,36.9198,38.1757,40.1741,43.7080,47.9116,52.4327,54.9981,56.7980,59.5397,61.3782
2,163,0.200000,48.263686,0.135000,37.1911,38.4563,40.4693,44.0291,48.2637,52.8180,55.4022,57.2153,59.9772,61.8292
2,164,0.200000,48.614743,0.135000,37.4616,38.7360,40.7636,44.3494,48.6147,53.2022,55.8052,57.6315,60.4134,62.2790
2,165,0.200000,48.964875,0.135000,37.7314,39.0150,41.0572,44.6688,48.9649,53.5853,56.2071,58.0465,60.8485,62.7275
2,166,0.200000,49.314181,0.135000,38.0006,39.2933,41.3501,44.9875,49.3142,53.9676,56.6081,58.4606,61.2826,63.1750
2,167,0.200000,49.662786,0.135000,38.2692,39.5711,41.6424,45.3055,49.6628,54.3491,57.0082,58.8739,61.7158,63.6216
2,168,0.200000,50.010836,0.135000,38.5374,39.8484,41.9343,45.6230,50.0108,54.7300,57.4078,59.2865,62.1484,64.0675
2,169,0.200000,50.212650,0.135000,38.6929,40.0092,42.1035,45.8071,50.2126,54.9508,57.6394,59.5258,62.3991,64.3260
2,170,0.200000,50.414288,0.135000,38.8483,40.1699,42.2726,45.9910,50.4143,55.1715,57.8709,59.7648,62.6497,64.5843
2,171,0.200000,50.615938,0.135000,39.0037,40.3305,42.4417,46.1750,50.6159,55.3922,58.1024,60.0038,62.9003,64.8426
2,172,0.200000,50.817785,0.135000,39.1592,40.4914,42.6109,46.3591,50.8178,55.6131,58.3341,60.2431,63.1511,65.1012
2,173,0.200000,51.020011,0.135000,39.3151,40.6525,42.7805,46.5436,51.0200,55.8344,58.5662,60.4829,63.4025,65.3603
2,174,0.200000,51.222791,0.135000,39.4713,40.8141,42.9505,46.7286,51.2228,56.0563,58.7990,60.7232,63.6544,65.6201
2,175,0.200000,51.426284,0.135000,39.6281,40.9762,43.1211,46.9142,51.4263,56.2790,59.0326,60.9645,63.9073,65.8808
2,176,0.200000,51.630630,0.135000,39.7856,41.1390,43.2925,47.1007,51.6306,56.5026,59.2671,61.2067,64.1613,66.1425
2,177,0.200000,51.835947,0.135000,39.9438,41.3026,43.4646,47.2880,51.8359,56.7273,59.5028,61.4501,64.4164,66.4056
2,178,0.200000,52.042328,0.135000,40.1028,41.4671,43.6377,47.4762,52.0423,56.9532,59.7397,61.6948,64.6729,66.6700
2,179,0.200000,52.249836,0.135000,40.2627,41.6324,43.8117,47.6655,52.2498,57.1803,59.9779,61.9408,64.9308,66.9358
2,180,0.200000,52.458503,0.135000,40.4235,41.7987,43.9866,47.8559,52.4585,57.4086,60.2174,62.1882,65.1901,67.2031
2,181,0.200000,52.668328,0.135000,40.5852,41.9659,44.1626,48.0473,52.6683,57.6382,60.4583,62.4369,65.4508,67.4719
2,182,0.200000,52.879279,0.135000,40.7478,42.1339,44.3395,48.2398,52.8793,57.8691,60.7005,62.6870,65.7130,67.7422
2,183,0.200000,53.091292,0.135000,40.9111,42.3029,44.5172,48.4332,53.0913,58.1011,60.9438,62.9383,65.9764,68.0138
2,184,0.200000,53.304273,0.135000,41.0753,42.4726,44.6958,48.6275,53.3043,58.3342,61.1883,63.1908,66.2411,68.2866
2,185,0.200000,53.518100,0.135000,41.2400,42.6430,44.8751,48.8225,53.5181,58.5682,61.4338,63.4443,66.5068,68.5605
2,186,0.200000,53.732626,0.135000,41.4053,42.8139,45.0550,49.0182,53.7326,58.8030,61.6800,63.6986,66.7734,68.8353
2,187,0.200000,53.947685,0.135000,41.5711,42.9852,45.2353,49.2144,53.9477,59.0383,61.9269,63.9535,67.0407,69.1109
2,188,0.200000,54.163092,0.135000,41.7371,43.1569,45.4160,49.4109,54.1631,59.2741,62.1742,64.2089,67.3084,69.3868
2,189,0.200000,54.378653,0.135000,41.9032,43.3286,45.5967,49.6076,54.3787,59.5100,62.4216,64.4644,67.5762,69.6630
2,190,0.200000,54.594168,0.135000,42.0692,43.5004,45.7774,49.8042,54.5942,59.7458,62.6690,64.7199,67.8440,69.9390
2,191,0.200000,54.809436,0.135000,42.2351,43.6719,45.9579,50.0006,54.8094,59.9814,62.9161,64.9751,68.1116,70.2148
2,192,0.200000,55.024263,0.135000,42.4007,43.8431,46.1380,50.1965,55.0243,60.2165,63.1627,65.2298,68.3785,70.4900
2,193,0.200000,55.071705,0.135000,42.4372,43.8809,46.1778,50.2398,55.0717,60.2684,63.2172,65.2860,68.4375,70.5508
2,194,0.200000,55.118323,0.135000,42.4731,43.9180,46.2169,50.2823,55.1183,60.3194,63.2707,65.3413,68.4954,70.6105
2,195,0.200000,55.163979,0.135000,42.5083,43.9544,46.2552,50.3240,55.1640,60.3694,63.3231,65.3954,68.5522,70.6690
2,196,0.200000,55.208559,0.135000,42.5427,43.9899,46.2926,50.3647,55.2086,60.4182,63.3743,65.4483,68.6076,70.7261
2,197,0.200000,55.251981,0.135000,42.5761,44.0245,46.3290,50.4043,55.2520,60.4657,63.4241,65.4997,68.6615,70.7818
2,198,0.200000,55.294196,0.135000,42.6087,44.0581,46.3644,50.4428,55.2942,60.5119,63.4726,65.5498,68.7140,70.8358
2,199,0.200000,55.335186,0.135000,42.6403,44.0908,46.3988,50.4802,55.3352,60.5568,63.5196,65.5984,68.7649,70.8883
2,200,0.200000,55.374967,0.135000,42.6709,44.1225,46.4321,50.5165,55.3750,60.6003,63.5653,65.6455,68.8143,70.9393
2,201,0.200000,55.413592,0.135000,42.7007,44.1533,46.4645,50.5517,55.4136,60.6426,63.6096,65.6913,68.8623,70.9888
2,202,0.200000,55.451141,0.135000,42.7296,44.1832,46.4960,50.5860,55.4511,60.6836,63.6527,65.7358,68.9090,71.0369
2,203,0.200000,55.487727,0.135000,42.7578,44.2123,46.5267,50.6193,55.4877,60.7237,63.6947,65.7792,68.9545,71.0838
2,204,0.200000,55.523491,0.135000,42.7854,44.2408,46.5567,50.6520,55.5235,60.7628,63.7358,65.8216,68.9989,71.1296
2,205,0.200000,55.558595,0.135000,42.8124,44.2688,46.5861,50.6840,55.5586,60.8012,63.7761,65.8632,69.0425,71.1745
2,206,0.200000,55.593219,0.135000,42.8391,44.2964,46.6151,50.7156,55.5932,60.8391,63.8158,65.9043,69.0856,71.2189
2,207,0.200000,55.627558,0.135000,42.8655,44.3238,46.6439,50.7469,55.6276,60.8767,63.8552,65.9450,69.1282,71.2629
2,208,0.200000,55.661816,0.135000,42.8919,44.3511,46.6726,50.7782,55.6618,60.9142,63.8945,65.9856,69.1708,71.3068
2,209,0.200000,55.696196,0.135000,42.9184,44.3785,46.7015,50.8095,55.6962,60.9518,63.9340,66.0264,69.2135,71.3508
2,210,0.200000,55.730903,0.135000,42.9452,44.4061,46.7306,50.8412,55.7309,60.9898,63.9739,66.0675,69.2567,71.3953
2,211,0.200000,55.766129,0.135000,42.9723,44.4342,46.7601,50.8733,55.7661,61.0284,64.0143,66.1093,69.3004,71.4404
2,212,0.200000,55.802053,0.135000,43.0000,44.4628,46.7902,50.9061,55.8021,61.0677,64.0555,66.1518,69.3451,71.4864
2,213,0.200000,55.838837,0.135000,43.0284,44.4921,46.8211,50.9396,55.8388,61.1079,64.0978,66.1954,69.3908,71.5336
2,214,0.200000,55.876616,0.135000,43.0575,44.5222,46.8527,50.9741,55.8766,61.1493,64.1411,66.2402,69.4377,71.5820
2,215,0.200000,55.915500,0.135000,43.0874,44.5532,46.8854,51.0096,55.9155,61.1918,64.1858,66.2863,69.4861,71.6318
2,216,0.200000,55.955568,0.135000,43.1183,44.5851,46.9190,51.0461,55.9556,61.2357,64.2317,66.3338,69.5359,71.6831
2,217,0.200000,55.996866,0.135000,43.1501,44.6180,46.9536,51.0838,55.9969,61.2809,64.2792,66.3828,69.5872,71.7360
2,218,0.200000,56.039406,0.135000,43.1829,44.6519,46.9892,51.1226,56.0394,61.3274,64.3280,66.4332,69.6400,71.7905
2,219,0.200000,56.083166,0.135000,43.2166,44.6868,47.0259,51.1625,56.0832,61.3753,64.3782,66.4851,69.6944,71.8466
2,220,0.200000,56.128089,0.135000,43.2512,44.7226,47.0636,51.2035,56.1281,61.4245,64.4298,66.5383,69.7502,71.9041
2,221,0.200000,56.174087,0.135000,43.2867,44.7592,47.1022,51.2455,56.1741,61.4748,64.4826,66.5929,69.8074,71.9630
2,222,0.200000,56.221041,0.135000,43.3229,44.7966,47.1416,51.2883,56.2210,61.5262,64.5365,66.6485,69.8658,72.0232
2,223,0.200000,56.268806,0.135000,43.3597,44.8347,47.1816,51.3319,56.2688,61.5785,64.5913,66.7052,69.9251,72.0844
2,224,0.200000,56.317214,0.135000,43.3970,44.8733,47.2222,51.3761,56.3172,61.6314,64.6469,66.7626,69.9853,72.1464
2,225,0.200000,56.366079,0.135000,43.4346,44.9122,47.2632,51.4206,56.3661,61.6849,64.7030,66.8205,70.0460,72.2090
2,226,0.200000,56.415203,0.135000,43.4725,44.9514,47.3044,51.4654,56.4152,61.7387,64.7594,66.8787,70.1070,72.2719
2,227,0.200000,56.464377,0.135000,43.5104,44.9905,47.3456,51.5103,56.4644,61.7925,64.8158,66.9370,70.1682,72.3349
2,228,0.200000,56.513396,0.135000,43.5482,45.0296,47.3867,51.5550,56.5134,61.8461,64.8721,66.9951,70.2291,72.3977
2,229,0.200000,56.528708,0.135000,43.5600,45.0418,47.3995,51.5690,56.5287,61.8629,64.8897,67.0133,70.2481,72.4173
2,230,0.200000,56.543458,0.135000,43.5713,45.0535,47.4119,51.5824,56.5435,61.8790,64.9066,67.0308,70.2664,72.4362
2,231,0.200000,56.557467,0.135000,43.5821,45.0647,47.4236,51.5952,56.5575,61.8944,64.9227,67.0474,70.2838,72.4542
2,232,0.200000,56.570578,0.135000,43.5922,45.0752,47.4346,51.6072,56.5706,61.9087,64.9377,67.0629,70.3001,72.4710
2,233,0.200000,56.582657,0.135000,43.6015,45.0848,47.4448,51.6182,56.5827,61.9219,64.9516,67.0772,70.3151,72.4864
2,234,0.200000,56.593602,0.135000,43.6100,45.0935,47.4539,51.6282,56.5936,61.9339,64.9642,67.0902,70.3287,72.5005
2,235,0.200000,56.603339,0.135000,43.6175,45.1013,47.4621,51.6371,56.6033,61.9446,64.9753,67.1017,70.3408,72.5129
2,236,0.200000,56.611829,0.135000,43.6240,45.1080,47.4692,51.6448,56.6118,61.9539,64.9851,67.1118,70.3514,72.5238
2,237,0.200000,56.619067,0.135000,43.6296,45.1138,47.4753,51.6514,56.6191,61.9618,64.9934,67.1204,70.3604,72.5331
2,238,0.200000,56.625084,0.135000,43.6342,45.1186,47.4803,51.6569,56.6251,61.9684,65.0003,67.1275,70.3679,72.5408
2,239,0.200000,56.629942,0.135000,43.6380,45.1225,47.4844,51.6613,56.6299,61.9737,65.0059,67.1333,70.3739,72.5470
2,240,0.200000,56.633739,0.135000,43.6409,45.1255,47.4876,51.6648,56.6337,61.9778,65.0102,67.1378,70.3786,72.5519
