Sex,X,L,M,S,P3,P5,P10,P25,P50,P75,P85,P90,P95,P97
2,204,-0.300000,21.442405,0.090000,18.1785,18.5508,19.1431,20.1914,21.4424,22.7961,23.5692,24.1141,24.9484,25.5110
2,205,-0.300000,21.442644,0.090000,18.1787,18.5510,19.1433,20.1916,21.4426,22.7963,23.5694,24.1143,24.9487,25.5113
2,206,-0.300000,21.442702,0.090000,18.1787,18.5511,19.1434,20.1917,21.4427,22.7964,23.5695,24.1144,24.9487,25.5114
2,207,-0.300000,21.442653,0.090000,18.1787,18.5510,19.1433,20.1916,21.4427,22.7964,23.5694,24.1143,24.9487,25.5113
2,208,-0.300000,21.442576,0.090000,18.1786,18.5510,19.1433,20.1915,21.4426,22.7963,23.5694,24.1142,24.9486,25.5112
2,209,-0.300000,21.442550,0.090000,18.1786,18.5509,19.1432,20.1915,21.4425,22.7962,23.5693,24.1142,24.9486,25.5112
2,210,-0.300000,21.442652,0.090000,18.1787,18.5510,19.1433,20.1916,21.4427,22.7964,23.5694,24.1143,24.9487,25.5113
2,211,-0.300000,21.442958,0.090000,18.1790,18.5513,19.1436,20.1919,21.4430,22.7967,23.5698,24.1147,24.9490,25.5117
2,212,-0.300000,21.443535,0.090000,18.1795,18.5518,19.1441,20.1924,21.4435,22.7973,23.5704,24.1153,24.9497,25.5124
2,213,-0.300000,21.444445,0.090000,18.1802,18.5526,19.1449,20.1933,21.4444,22.7983,23.5714,24.1163,24.9508,25.5135
2,214,-0.300000,21.445739,0.090000,18.1813,18.5537,19.1461,20.1945,21.4457,22.7996,23.5728,24.1178,24.9523,25.5150
2,215,-0.300000,21.447459,0.090000,18.1828,18.5552,19.1476,20.1961,21.4475,22.8015,23.5747,24.1197,24.9543,25.5170
2,216,-0.300000,21.449635,0.090000,18.1846,18.5571,19.1496,20.1982,21.4496,22.8038,23.5771,24.1222,24.9568,25.5196
2,217,-0.300000,21.452282,0.090000,18.1869,18.5594,19.1519,20.2007,21.4523,22.8066,23.5800,24.1252,24.9599,25.5228
2,218,-0.300000,21.455404,0.090000,18.1895,18.5621,19.1547,20.2036,21.4554,22.8099,23.5835,24.1287,24.9635,25.5265
2,219,-0.300000,21.458993,0.090000,18.1926,18.5652,19.1579,20.2070,21.4590,22.8137,23.5874,24.1327,24.9677,25.5308
2,220,-0.300000,21.463026,0.090000,18.1960,18.5687,19.1615,20.2108,21.4630,22.8180,23.5918,24.1372,24.9724,25.5356
2,221,-0.300000,21.467468,0.090000,18.1997,18.5725,19.1655,20.2150,21.4675,22.8227,23.5967,24.1422,24.9775,25.5408
2,222,-0.300000,21.472273,0.090000,18.2038,18.5767,19.1698,20.2195,21.4723,22.8278,23.6020,24.1476,24.9831,25.5466
2,223,-0.300000,21.477385,0.090000,18.2081,18.5811,19.1743,20.2243,21.4774,22.8333,23.6076,24.1534,24.9891,25.5526
2,224,-0.300000,21.482740,0.090000,18.2127,18.5857,19.1791,20.2294,21.4827,22.8390,23.6135,24.1594,24.9953,25.5590
2,225,-0.300000,21.488266,0.090000,18.2174,18.5905,19.1840,20.2346,21.4883,22.8449,23.6196,24.1656,25.0017,25.5656
2,226,-0.300000,21.493887,0.090000,18.2221,18.5954,19.1891,20.2399,21.4939,22.8508,23.6258,24.1719,25.0083,25.5723
2,227,-0.300000,21.499524,0.090000,18.2269,18.6002,19.1941,20.2452,21.4995,22.8568,23.6320,24.1783,25.0148,25.5790
2,228,-0.300000,21.505098,0.090000,18.2316,18.6051,19.1991,20.2504,21.5051,22.8627,23.6381,24.1846,25.0213,25.5856
2,229,-0.300000,21.507752,0.090000,18.2339,18.6074,19.2014,20.2529,21.5078,22.8656,23.6410,24.1875,25.0244,25.5888
2,230,-0.300000,21.510192,0.090000,18.2360,18.6095,19.2036,20.2552,21.5102,22.8682,23.6437,24.1903,25.0273,25.5917
2,231,-0.300000,21.512349,0.090000,18.2378,18.6113,19.2055,20.2572,21.5123,22.8705,23.6460,24.1927,25.0298,25.5942
2,232,-0.300000,21.514164,0.090000,18.2393,18.6129,19.2072,20.2590,21.5142,22.8724,23.6480,24.1948,25.0319,25.5964
2,233,-0.300000,21.515587,0.090000,18.2405,18.6141,19.2084,20.2603,21.5156,22.8739,23.6496,24.1964,25.0335,25.5981
2,234,-0.300000,21.516577,0.090000,18.2414,18.6150,19.2093,20.2612,21.5166,22.8749,23.6507,24.1975,25.0347,25.5993
2,235,-0.300000,21.517108,0.090000,18.2418,18.6155,19.2098,20.2617,21.5171,22.8755,23.6513,24.1981,25.0353,25.5999
2,236,-0.300000,21.517165,0.090000,18.2419,18.6155,19.2098,20.2618,21.5172,22.8756,23.6513,24.1981,25.0354,25.6000
2,237,-0.300000,21.516747,0.090000,18.2415,18.6151,19.2095,20.2614,21.5167,22.8751,23.6509,24.1977,25.0349,25.5995
2,238,-0.300000,21.515864,0.090000,18.2408,18.6144,19.2087,20.2606,21.5159,22.8742,23.6499,24.1967,25.0339,25.5984
2,239,-0.300000,21.514541,0.090000,18.2396,18.6132,19.2075,20.2593,21.5145,22.8728,23.6485,24.1952,25.0323,25.5968
2,240,-0.300000,21.512816,0.090000,18.2382,18.6117,19.2060,20.2577,21.5128,22.8710,23.6466,24.1932,25.0303,25.5948
